latitude,longitude,rwi,error
30.4960174,77.1789551,-0.05,0.48
29.2193016,75.970459,0.081,0.557
30.040566,76.7614746,0.174,0.496
29.735762,76.5637207,0.182,0.484
28.3140526,77.442627,0.463,0.516
28.1591892,77.244873,0.36,0.533
29.0465652,75.4870605,-0.406,0.463
30.4013061,77.1789551,0.22,0.481
28.294707,77.1130371,0.112,0.523
28.410728,76.0144043,0.073,0.521
29.5639011,75.4211426,0.319,0.499
29.6594156,77.1350098,0.072,0.486
29.4874244,75.0256348,0.577,0.486
28.2753578,77.4206543,0.363,0.538
28.3140526,77.376709,0.809,0.525
29.7166808,74.8059082,0.478,0.521
29.3917473,75.7287598,-0.319,0.467
30.3633958,77.4206543,0.378,0.524
28.1979261,76.2780762,0.181,0.529
29.0081399,76.036377,0.331,0.503
29.3534512,76.4758301,0.231,0.511
28.873539,75.5310059,-0.404,0.485
29.0849761,76.2341309,-0.538,0.476
30.2305941,77.5085449,-0.318,0.517
28.7965458,75.7507324,-0.281,0.524
29.7166808,75.6188965,0.552,0.473
28.7772886,75.6628418,-0.386,0.507
29.3534512,76.1242676,-0.457,0.492
28.5845213,75.7946777,0.344,0.514
29.2576481,76.3439941,0.342,0.516
28.8927784,76.9592285,0.0,0.544
28.294707,76.1682129,0.523,0.527
29.5447873,76.8713379,0.321,0.528
29.1233728,75.5529785,-0.094,0.482
29.0657724,75.5749512,0.306,0.535
29.8311133,77.0910645,0.394,0.515
29.6785076,75.6848145,0.774,0.473
29.430029,74.7839355,0.824,0.491
29.5639011,76.9812012,1.164,0.496
28.9504752,77.1130371,0.428,0.552
29.3534512,75.5749512,-0.246,0.475
28.2172893,76.8933105,0.373,0.548
29.2959801,75.6628418,0.154,0.509
29.5447873,75.0476074,1.017,0.481
30.0215431,76.7175293,0.707,0.497
29.6785076,75.6188965,0.399,0.474
28.7387635,76.0583496,0.072,0.514
28.3527333,76.3659668,0.293,0.544
30.0976128,76.6296387,0.308,0.503
29.7166808,76.2561035,0.397,0.493
30.040566,76.3000488,0.58,0.531
29.8501727,74.5861816,0.09,0.441
29.4108899,75.267334,-0.167,0.464
28.1979261,77.4865723,-0.02,0.523
29.1425657,76.3220215,0.527,0.543
28.7194957,75.8605957,0.097,0.49
28.2560052,77.3327637,0.102,0.536
29.0657724,76.9152832,0.063,0.52
29.6212207,76.2780762,0.912,0.581
28.9120143,76.8054199,0.359,0.51
28.8157994,75.6408691,0.127,0.531
28.6231031,76.1901855,0.51,0.523
28.6423887,75.9924316,0.14,0.537
28.4493734,77.2888184,0.934,0.481
28.4300525,77.1350098,1.089,0.518
29.8120503,74.6740723,0.16,0.466
29.5639011,76.6955566,0.476,0.499
30.0786009,76.3439941,0.081,0.468
28.1204382,76.9812012,0.222,0.528
29.9644524,74.7839355,-0.064,0.47
28.4493734,77.1130371,0.832,0.534
28.3913999,77.3327637,1.483,0.486
29.9263737,74.564209,-0.11,0.465
29.0849761,76.5856934,0.829,0.549
29.7548395,76.8933105,-0.269,0.51
28.0428943,76.6296387,0.343,0.536
30.1926178,77.3547363,1.06,0.518
28.410728,75.904541,-0.233,0.501
29.200123,76.1682129,0.351,0.485
28.7002242,76.3220215,-0.317,0.499
29.6212207,75.838623,0.515,0.498
28.3333947,76.0583496,-0.38,0.48
28.3527333,77.1130371,0.107,0.52
29.1233728,76.9592285,0.241,0.524
28.7580278,76.5856934,0.141,0.526
29.6212207,75.7067871,0.293,0.484
28.7772886,76.7834473,0.93,0.533
29.5447873,76.8054199,1.093,0.559
28.0041014,76.5637207,0.225,0.503
28.8927784,76.541748,0.929,0.558
28.8157994,76.8273926,0.416,0.526
28.0234996,77.0251465,-0.643,0.517
29.3342978,75.8605957,0.509,0.514
29.3726011,75.2893066,-0.276,0.502
28.5459253,75.7287598,0.058,0.539
28.4493734,76.8054199,0.353,0.523
28.8542961,75.904541,0.57,0.544
29.2959801,75.8825684,0.21,0.54
29.0657724,77.0251465,0.69,0.53
28.9312465,76.9372559,0.257,0.552
29.4682962,76.1022949,0.481,0.507
29.9263737,74.8937988,-0.187,0.48
30.1356258,76.4099121,0.391,0.511
29.9834863,76.5637207,0.34,0.497
28.5459253,76.6955566,0.33,0.519
29.8120503,74.6520996,-0.029,0.49
29.3534512,76.0583496,0.198,0.489
30.4960174,77.0251465,0.004,0.487
29.0849761,75.7287598,0.387,0.548
29.8882805,76.2561035,0.277,0.483
29.8501727,76.739502,0.561,0.551
28.3913999,77.0251465,1.032,0.532
29.200123,75.9265137,0.256,0.497
29.4491644,74.8059082,-0.004,0.454
28.6809493,76.1462402,-0.11,0.506
29.200123,75.5529785,-0.138,0.485
28.8157994,75.6188965,-0.471,0.51
29.1233728,77.0471191,0.6,0.503
29.8882805,76.2341309,1.288,0.483
29.3726011,76.6296387,-0.098,0.575
28.8542961,75.6408691,-0.671,0.519
28.0041014,77.3547363,0.515,0.507
30.1736241,77.244873,0.509,0.491
27.8293604,76.9812012,-0.35,0.512
29.4874244,76.8493652,0.293,0.521
29.0081399,77.2009277,-0.513,0.514
29.4682962,76.4538574,0.9,0.555
28.410728,76.4978027,0.625,0.517
30.6473638,77.1569824,-0.219,0.455
28.3913999,76.1901855,0.156,0.516
28.1785594,77.3547363,0.106,0.547
29.3917473,76.739502,0.256,0.489
29.3151407,76.0144043,0.044,0.528
29.7166808,74.8278809,-0.322,0.464
28.4880048,77.1130371,1.128,0.533
29.6785076,74.6520996,-0.308,0.464
29.2959801,76.4099121,0.61,0.504
28.2172893,76.4758301,-0.014,0.573
29.5830112,75.7287598,0.35,0.552
29.9263737,76.5197754,0.503,0.473
29.506549,75.5090332,0.55,0.482
29.735762,76.2780762,0.628,0.559
29.2959801,76.1022949,0.185,0.558
29.7739134,76.541748,0.517,0.509
30.6284584,77.0031738,-0.144,0.504
29.6021178,76.4099121,0.281,0.505
29.2193016,75.4211426,-0.116,0.538
29.506549,76.3879395,0.367,0.5
28.7002242,76.4538574,-0.165,0.521
28.4880048,76.4758301,0.958,0.566
29.7548395,75.6848145,-0.136,0.484
29.735762,75.4431152,1.248,0.507
28.873539,76.036377,-0.282,0.512
29.3151407,75.0256348,0.155,0.453
29.4491644,76.8273926,0.623,0.527
28.6423887,76.036377,-0.382,0.523
27.9458858,75.9924316,-0.052,0.5
28.7194957,75.6188965,0.114,0.564
29.5639011,76.8933105,0.567,0.52
28.565225,76.3879395,-0.164,0.559
29.0849761,76.3659668,0.356,0.541
29.52567,75.6848145,0.446,0.494
28.4880048,76.8273926,0.294,0.5
29.735762,74.7180176,-0.087,0.47
28.7965458,76.5856934,0.525,0.532
29.4874244,76.7175293,-0.3,0.532
29.4108899,75.5529785,1.06,0.485
28.6231031,75.7287598,-0.169,0.494
30.7040578,76.9152832,-0.12,0.541
29.430029,77.1130371,-0.157,0.517
29.52567,74.8718262,0.086,0.48
30.5338761,77.0690918,-0.037,0.501
29.4491644,76.9372559,0.745,0.541
29.6785076,76.3659668,0.033,0.534
30.0786009,76.3220215,0.141,0.484
28.6231031,76.3220215,0.646,0.509
29.3534512,75.4870605,-0.324,0.488
29.1425657,76.8054199,0.146,0.559
29.0273543,76.8273926,-0.034,0.525
30.4581439,77.0910645,0.336,0.487
29.6021178,76.3000488,0.154,0.498
30.0976128,76.8493652,0.308,0.493
29.4874244,75.4650879,0.599,0.506
28.9120143,77.0031738,0.512,0.524
29.735762,74.8718262,-0.205,0.456
27.9458858,77.244873,0.219,0.501
28.9120143,76.2780762,0.199,0.492
29.4874244,75.8825684,0.499,0.516
28.3720684,76.607666,0.018,0.528
28.6231031,76.7834473,0.579,0.536
29.0657724,75.8825684,0.24,0.543
30.0976128,76.6516113,0.078,0.487
29.0657724,76.8713379,-0.164,0.506
28.3913999,75.9265137,0.383,0.514
28.1979261,77.310791,0.551,0.529
28.6423887,75.9484863,0.249,0.521
29.8882805,74.6960449,-0.213,0.476
29.8120503,76.7614746,-0.08,0.485
30.7607184,76.8933105,0.454,0.511
30.4202557,76.7614746,0.75,0.502
28.4493734,76.3659668,0.696,0.55
29.506549,76.4318848,0.564,0.496
29.6785076,76.9372559,0.57,0.534
29.2576481,75.267334,-0.111,0.472
28.4686909,75.7727051,-0.178,0.492
29.7548395,76.8713379,0.574,0.497
29.1041762,76.4978027,-0.096,0.517
29.0849761,77.0690918,0.678,0.465
29.2576481,75.2453613,-0.084,0.48
29.4108899,76.4099121,0.66,0.529
29.6021178,74.6960449,-0.182,0.454
29.9073289,75.0915527,0.466,0.503
30.0595852,76.8054199,-0.099,0.498
28.9889219,76.0583496,0.152,0.52
29.6594156,76.541748,0.546,0.56
29.8311133,75.0695801,0.417,0.503
28.3333947,77.0471191,-0.217,0.535
28.6809493,76.5197754,-0.092,0.492
28.8542961,76.8054199,0.161,0.528
29.2193016,76.7175293,0.094,0.502
29.1041762,75.5969238,0.353,0.517
29.7548395,74.5422363,-0.176,0.467
29.697596,75.6408691,0.141,0.48
29.1425657,75.9484863,0.666,0.476
28.603814,75.6848145,-0.257,0.525
30.3065028,77.0471191,0.305,0.515
29.6594156,75.8166504,0.201,0.516
29.6785076,75.904541,0.07,0.537
28.9697004,77.0031738,0.891,0.536
28.2753578,76.739502,0.243,0.539
28.8927784,77.1130371,0.471,0.529
28.410728,76.1682129,0.818,0.569
28.1010575,76.1901855,0.248,0.524
28.1591892,76.4978027,0.122,0.512
28.7194957,76.2561035,-0.409,0.517
29.9644524,74.7619629,0.285,0.482
29.6785076,76.3220215,-0.026,0.515
28.1398155,76.3659668,-0.123,0.539
28.4493734,76.8273926,1.026,0.546
27.9652945,77.1569824,0.027,0.523
29.9644524,76.4538574,-0.159,0.505
28.7772886,76.0803223,-0.168,0.52
30.0215431,77.1569824,0.71,0.55
29.0273543,76.0583496,-0.354,0.505
29.8120503,76.3439941,1.15,0.503
30.3444351,76.9592285,0.267,0.539
28.3333947,77.2009277,0.846,0.56
29.9073289,77.0910645,0.866,0.517
28.9504752,75.6188965,-0.143,0.502
29.1041762,76.1242676,0.155,0.524
29.8311133,74.5422363,0.02,0.477
30.1546268,76.6955566,0.781,0.484
29.1809408,76.0144043,0.493,0.561
29.6403199,74.8718262,0.109,0.455
28.0428943,76.3000488,-0.08,0.566
29.6403199,76.3220215,-0.131,0.492
28.3720684,76.9812012,0.398,0.531
29.6785076,75.4870605,0.709,0.472
29.506549,75.0476074,0.94,0.528
28.4300525,77.1569824,1.033,0.525
29.6212207,75.135498,0.546,0.497
29.1425657,76.0144043,0.307,0.498
28.0428943,76.1462402,0.472,0.547
28.8542961,76.4978027,-0.048,0.504
28.7387635,76.6296387,0.43,0.481
30.2685558,77.4865723,0.585,0.495
30.3254708,77.4206543,0.696,0.518
27.9846997,76.9592285,-0.934,0.486
28.9120143,75.7507324,-0.145,0.516
29.6403199,76.673584,0.329,0.474
28.7965458,76.8713379,0.122,0.499
29.3342978,75.6188965,0.774,0.512
29.7548395,76.541748,0.388,0.503
30.1166211,77.1130371,0.729,0.503
29.4682962,75.6628418,0.05,0.486
30.1546268,76.673584,0.258,0.482
30.0976128,76.9592285,0.771,0.498
29.9454149,76.3220215,0.541,0.479
29.4682962,76.3220215,-0.289,0.507
28.6809493,75.8825684,0.034,0.519
29.3534512,75.7946777,0.517,0.518
30.7607184,76.9812012,0.491,0.524
28.1785594,76.9152832,0.172,0.56
28.3140526,76.3220215,0.11,0.514
28.3333947,77.310791,1.032,0.506
29.6785076,76.8933105,0.602,0.516
28.8157994,76.9372559,0.451,0.514
28.1591892,77.376709,0.252,0.535
29.697596,74.9816895,0.538,0.517
29.4874244,76.2121582,-0.066,0.505
28.9120143,75.7727051,-0.062,0.512
28.565225,76.8273926,0.807,0.506
27.8876388,76.1901855,-0.171,0.501
29.3342978,76.739502,0.913,0.547
28.1204382,77.1130371,0.493,0.516
30.0976128,76.4538574,0.673,0.506
28.1591892,77.5085449,-0.496,0.487
29.3726011,75.6408691,-0.31,0.497
27.9264736,77.0690918,-0.245,0.549
29.5830112,76.5856934,-0.114,0.486
28.2172893,76.8054199,1.152,0.544
30.1926178,77.0031738,0.541,0.502
29.0657724,76.7834473,0.351,0.514
28.7580278,75.5529785,0.02,0.527
28.8542961,76.9592285,0.19,0.517
28.1785594,76.4758301,0.331,0.515
29.1041762,75.838623,0.88,0.528
29.4491644,76.0803223,0.732,0.537
30.3823528,77.310791,-0.267,0.505
29.8882805,76.9152832,0.51,0.465
28.236649,76.2561035,0.26,0.525
29.8311133,76.9372559,0.838,0.532
28.6616708,76.0583496,-0.056,0.5
29.6785076,76.4538574,0.802,0.519
29.506549,74.8059082,0.523,0.47
30.3633958,77.2009277,0.662,0.495
28.0816733,77.244873,0.347,0.54
28.6809493,76.8493652,0.58,0.515
28.3140526,77.4645996,0.729,0.536
30.4581439,77.0690918,-0.099,0.498
29.9263737,74.8278809,-0.162,0.49
29.52567,75.6188965,0.1,0.505
29.506549,74.630127,0.434,0.484
29.2576481,75.1574707,-0.059,0.511
30.040566,76.4099121,-0.212,0.52
30.3823528,76.8493652,1.079,0.543
28.7194957,75.6628418,-0.494,0.474
28.6616708,76.607666,0.675,0.502
29.430029,74.6081543,0.483,0.489
29.1617551,76.8493652,-0.3,0.554
28.9697004,75.7287598,-0.042,0.53
28.9504752,75.904541,-0.169,0.486
28.6809493,76.3439941,0.496,0.516
28.3140526,77.2668457,0.816,0.554
29.1617551,76.7175293,0.105,0.487
28.526622,75.8605957,0.051,0.536
30.0976128,76.3000488,0.159,0.472
28.7002242,76.8054199,0.383,0.488
28.4300525,76.4318848,0.383,0.53
28.7965458,76.2561035,0.297,0.553
30.2685558,77.5085449,0.374,0.518
29.3342978,75.1794434,0.257,0.477
28.3140526,76.2780762,0.389,0.497
28.1010575,77.2888184,0.08,0.512
28.9120143,76.8933105,0.898,0.538
29.1425657,76.3439941,0.479,0.504
29.2959801,76.0583496,-0.519,0.478
29.4682962,75.8825684,0.315,0.485
30.2875311,76.9592285,0.297,0.533
28.7387635,75.8166504,-0.329,0.507
28.7965458,76.3439941,-0.195,0.518
29.2193016,76.8054199,0.606,0.493
29.8501727,76.673584,0.606,0.512
29.7739134,76.1682129,0.577,0.543
28.7965458,76.4099121,0.872,0.551
29.6212207,77.0910645,0.808,0.496
29.3151407,75.0915527,0.383,0.532
30.0215431,76.673584,0.189,0.489
28.9120143,75.7067871,-0.766,0.479
28.4493734,76.7614746,0.406,0.538
29.4874244,75.9265137,0.056,0.458
29.52567,74.8937988,-0.135,0.485
28.8157994,75.7727051,0.407,0.545
28.1010575,77.2009277,0.116,0.524
29.8120503,76.3220215,0.306,0.5
28.7387635,75.7067871,0.048,0.479
28.6423887,76.8273926,0.944,0.525
28.2753578,76.5856934,0.692,0.536
29.7166808,76.673584,0.345,0.498
28.9697004,77.1569824,0.358,0.54
28.4686909,75.904541,0.225,0.531
29.3342978,76.5856934,0.002,0.569
29.7166808,75.4431152,-0.145,0.466
28.3140526,76.5856934,0.436,0.572
28.3913999,76.8273926,0.1,0.514
29.3917473,76.9152832,0.852,0.518
30.3065028,76.8273926,0.915,0.522
29.7929837,74.8937988,-0.131,0.469
28.6616708,76.5856934,-0.66,0.507
28.526622,76.4099121,0.578,0.549
29.2384766,76.541748,0.42,0.523
28.7194957,76.8054199,0.288,0.484
28.9504752,76.3879395,0.001,0.49
29.7166808,76.3659668,0.203,0.495
29.1233728,76.3879395,0.279,0.542
29.430029,77.0910645,0.102,0.493
29.6785076,74.9157715,-0.234,0.464
30.1546268,76.7175293,0.235,0.503
30.1546268,76.8493652,0.905,0.501
28.3333947,76.607666,-0.005,0.519
29.2193016,76.1022949,0.293,0.481
29.430029,75.5969238,0.664,0.56
30.2875311,76.9152832,0.563,0.518
29.8882805,74.8278809,0.134,0.503
29.8311133,76.607666,-0.149,0.519
29.3726011,77.1130371,0.315,0.515
29.3917473,75.267334,-0.149,0.523
29.5639011,76.3439941,0.689,0.526
29.3151407,75.135498,-0.432,0.466
29.5447873,74.9816895,0.081,0.523
30.0215431,76.6955566,0.107,0.477
29.5830112,77.0690918,-0.086,0.492
29.4108899,75.2893066,-0.129,0.493
28.294707,77.2668457,0.385,0.518
28.8927784,77.0251465,0.391,0.518
28.4880048,76.541748,0.428,0.51
29.5639011,74.6740723,0.314,0.477
30.3065028,77.310791,0.774,0.547
29.4108899,75.904541,-0.057,0.481
29.3151407,75.970459,-0.158,0.509
29.4491644,75.4211426,0.788,0.595
29.200123,75.8605957,-0.077,0.527
28.3527333,76.8713379,0.587,0.52
29.506549,76.5856934,0.038,0.466
28.565225,76.1901855,0.852,0.56
29.7166808,75.4650879,-0.27,0.468
28.4300525,76.0803223,-0.097,0.528
29.6403199,74.7839355,0.283,0.507
28.8350495,75.6628418,-0.191,0.514
28.3720684,77.2668457,1.412,0.512
29.4682962,76.2121582,-0.054,0.502
29.2384766,75.7946777,-0.002,0.541
28.7772886,75.5969238,-0.222,0.505
29.430029,77.0251465,-0.327,0.551
28.1785594,77.1350098,-0.322,0.509
29.2193016,76.8493652,0.063,0.558
29.3342978,75.5969238,-0.024,0.487
30.1926178,76.7834473,0.374,0.513
29.5830112,76.1022949,0.446,0.556
29.6403199,75.9924316,0.597,0.561
28.1785594,76.7175293,0.983,0.5
28.4493734,76.9152832,0.421,0.524
28.1204382,77.2668457,0.127,0.511
28.2172893,77.0910645,0.591,0.527
30.4581439,76.9592285,-0.27,0.5
29.5830112,74.5861816,0.232,0.452
29.2959801,75.1135254,-0.459,0.478
28.4880048,76.4318848,0.031,0.541
29.8692284,74.6740723,-0.243,0.463
29.0081399,76.4978027,0.343,0.483
28.0622856,77.1130371,0.19,0.543
28.8157994,75.7287598,0.06,0.507
29.4491644,75.9265137,0.352,0.467
28.873539,75.6848145,-0.528,0.518
29.0273543,76.0803223,-0.16,0.468
28.3913999,77.310791,1.125,0.492
29.697596,76.7175293,0.399,0.49
28.3720684,76.4099121,0.673,0.558
30.4013061,77.0471191,0.24,0.505
29.6594156,75.3771973,0.183,0.466
29.506549,77.0251465,0.287,0.528
29.8501727,74.8498535,-0.284,0.468
29.3726011,74.7839355,-0.612,0.433
29.5830112,75.8605957,-0.435,0.488
28.1398155,76.3220215,0.444,0.51
30.2685558,77.2888184,0.792,0.497
29.3917473,74.9597168,-0.293,0.473
29.8501727,75.0476074,0.644,0.474
29.2193016,76.4538574,-0.16,0.506
28.6423887,76.3000488,0.325,0.519
28.9697004,76.1901855,0.211,0.49
29.0657724,75.7946777,0.767,0.544
28.0816733,77.2888184,0.395,0.517
28.873539,77.1789551,0.203,0.528
29.0849761,76.9152832,0.034,0.508
29.1041762,77.1350098,0.088,0.524
29.7166808,76.7175293,0.344,0.482
29.4491644,74.6740723,0.954,0.552
28.9312465,76.2341309,-0.349,0.5
29.9644524,76.4758301,-0.565,0.506
30.1356258,76.9592285,0.31,0.531
29.1425657,75.7946777,0.297,0.513
28.3720684,77.310791,1.331,0.503
30.3823528,77.3327637,0.148,0.509
28.8927784,76.1022949,-0.666,0.521
28.4493734,77.3327637,0.873,0.553
28.1591892,77.4645996,-0.002,0.494
28.0428943,76.9812012,-0.127,0.571
27.9458858,77.1789551,0.021,0.52
28.1591892,76.6955566,0.801,0.517
29.2576481,75.6408691,-0.468,0.503
28.1398155,76.9812012,0.611,0.533
28.4880048,75.9924316,-0.244,0.533
29.0849761,76.3000488,-0.297,0.47
28.8542961,76.3000488,0.195,0.502
28.4493734,76.9592285,0.741,0.52
28.9889219,77.0690918,1.204,0.538
29.9454149,76.4318848,0.821,0.505
29.2959801,76.673584,0.16,0.498
29.8501727,76.8493652,0.335,0.501
29.7548395,76.6955566,-0.273,0.478
28.8542961,76.8933105,0.276,0.527
29.8311133,76.9592285,0.518,0.51
28.9889219,75.6408691,-0.703,0.444
29.0849761,75.9265137,0.311,0.507
29.7166808,76.4318848,0.143,0.55
30.3254708,76.7175293,0.258,0.502
28.7387635,76.4099121,-0.477,0.515
28.9312465,77.1350098,0.882,0.532
29.1809408,75.9484863,0.014,0.526
28.7772886,76.4978027,0.378,0.499
29.0465652,76.8933105,0.096,0.524
28.873539,75.970459,0.006,0.513
29.0081399,75.7067871,-0.643,0.469
28.8157994,76.5637207,0.795,0.55
29.5830112,75.0476074,-0.261,0.461
27.7904908,76.9592285,0.276,0.57
29.6021178,75.6628418,0.594,0.514
29.2959801,77.0910645,0.453,0.546
29.6403199,76.9592285,0.674,0.506
28.8157994,75.7946777,-0.038,0.509
29.6785076,76.6296387,0.027,0.483
28.3913999,77.2668457,1.25,0.492
28.7387635,76.7175293,0.071,0.561
28.2172893,76.9592285,1.288,0.562
29.2768159,76.0583496,0.291,0.487
29.1041762,75.9924316,0.632,0.504
29.2959801,76.5637207,0.008,0.529
29.3726011,75.4211426,-0.221,0.513
28.3333947,76.8054199,0.338,0.54
29.506549,76.2341309,0.77,0.521
28.565225,76.4538574,0.414,0.543
28.565225,76.541748,0.432,0.517
30.0595852,76.2341309,0.022,0.477
28.7965458,76.5637207,0.01,0.527
28.9504752,76.0144043,-0.065,0.539
29.1041762,76.8933105,-0.003,0.514
29.4491644,75.7946777,0.361,0.495
29.4108899,75.5090332,0.6,0.563
29.1617551,75.6848145,-0.046,0.499
28.3140526,76.739502,0.47,0.509
29.506549,75.8605957,0.27,0.505
28.7002242,76.0583496,-0.227,0.515
29.9834863,76.3439941,0.708,0.498
29.0849761,76.2780762,-0.179,0.515
28.9504752,75.6848145,-0.198,0.509
29.3151407,75.333252,-0.301,0.5
29.6594156,76.2561035,0.804,0.515
28.7002242,75.970459,0.517,0.539
29.4491644,77.1130371,0.776,0.556
27.84879,77.0690918,-0.21,0.554
29.4491644,76.5856934,-0.259,0.484
29.4682962,76.4758301,-0.217,0.497
30.2495768,77.1569824,-0.092,0.507
28.1398155,77.0031738,-0.084,0.521
29.430029,76.9372559,0.686,0.548
29.506549,75.1574707,0.332,0.492
29.8882805,77.0690918,0.68,0.543
28.0816733,77.2009277,0.313,0.544
29.430029,75.838623,0.306,0.5
29.4108899,76.8054199,0.944,0.562
29.1617551,76.5197754,-0.228,0.492
28.5073151,76.2780762,0.214,0.537
28.410728,75.9924316,0.227,0.542
30.2685558,76.8713379,0.482,0.529
29.6021178,76.5637207,0.69,0.541
28.9312465,76.739502,0.77,0.536
30.3633958,77.1569824,-0.351,0.514
28.9889219,76.6296387,0.199,0.467
28.7194957,76.1242676,-0.481,0.544
30.3823528,76.7834473,1.087,0.474
29.1041762,76.2561035,-0.525,0.473
29.7548395,76.2341309,-0.125,0.529
29.7929837,77.0910645,0.164,0.497
30.0025165,76.4318848,-0.14,0.53
29.697596,75.3771973,0.663,0.503
28.1591892,76.2780762,0.409,0.534
30.6851635,77.0471191,-0.146,0.496
30.2305941,77.0471191,0.931,0.503
30.8550788,76.9372559,-0.203,0.523
29.7548395,74.6740723,-0.218,0.414
29.2768159,75.0036621,-0.384,0.44
29.6594156,76.739502,0.473,0.537
29.52567,76.2780762,-0.735,0.484
29.9073289,76.1901855,0.516,0.473
28.3333947,77.2888184,1.165,0.561
30.2875311,76.7175293,0.675,0.515
28.526622,76.3659668,-0.071,0.532
29.6785076,76.739502,0.274,0.476
27.7516073,77.0251465,0.596,0.519
27.8682161,76.1242676,0.348,0.572
29.9644524,76.8713379,1.066,0.535
28.3140526,76.0144043,-0.043,0.552
28.6231031,75.7507324,-0.279,0.475
28.4493734,76.607666,0.525,0.559
28.1979261,76.0583496,0.025,0.549
28.8542961,76.739502,0.131,0.527
28.0816733,76.0144043,-0.256,0.522
29.6021178,74.630127,0.38,0.529
28.1398155,76.3879395,0.206,0.539
30.7418353,77.0031738,0.41,0.503
30.5717201,77.0251465,0.507,0.517
28.7387635,75.8605957,-0.258,0.51
30.4202557,76.9592285,0.244,0.507
28.410728,75.838623,-0.397,0.454
29.6212207,75.9924316,0.742,0.532
29.5447873,75.4431152,0.267,0.494
29.3151407,75.6848145,-0.019,0.498
29.697596,74.7619629,-0.259,0.451
28.1785594,76.7614746,0.118,0.525
29.2384766,77.1130371,0.796,0.541
28.8157994,76.5197754,-0.111,0.501
29.200123,77.0031738,0.247,0.514
28.2753578,77.2009277,0.226,0.507
30.1546268,77.2229004,0.63,0.497
29.52567,76.3439941,0.352,0.535
28.7387635,76.2121582,-0.474,0.535
29.4491644,76.8933105,0.409,0.551
29.2576481,76.8054199,0.482,0.495
30.6662655,77.1350098,0.237,0.498
29.3151407,75.4211426,-0.48,0.483
29.5639011,75.0036621,0.272,0.525
28.1398155,77.376709,0.229,0.541
29.0465652,76.607666,-0.024,0.509
29.6785076,74.6081543,-0.264,0.454
28.1979261,77.3986816,0.012,0.543
29.0849761,75.3991699,-0.046,0.474
28.3333947,76.0803223,0.033,0.506
29.2959801,76.739502,0.866,0.56
28.1591892,77.310791,0.424,0.488
29.2193016,76.8933105,0.336,0.529
28.9120143,76.1462402,-0.387,0.499
30.1736241,77.2009277,0.151,0.485
29.8311133,76.9812012,0.479,0.5
28.7002242,75.9265137,0.073,0.522
29.3151407,75.7067871,0.756,0.537
28.565225,75.8605957,-0.432,0.521
29.3726011,74.6081543,-0.235,0.458
27.8876388,77.0031738,0.368,0.53
29.1041762,76.4538574,0.036,0.535
30.1356258,77.2229004,0.381,0.505
28.1785594,76.2780762,0.051,0.513
29.7739134,76.8273926,0.341,0.484
28.9697004,76.8933105,-0.094,0.5
