latitude,longitude,rwi,error
29.6594156,76.0144043,0.06,0.504
29.0081399,75.9265137,-0.178,0.506
30.5528,76.541748,0.219,0.502
28.4493734,76.5197754,-0.004,0.545
27.7321603,76.0803223,-0.208,0.521
29.3726011,76.739502,-0.32,0.508
27.8876388,75.7507324,-0.02,0.534
30.6662655,75.6188965,0.989,0.471
29.9263737,75.5529785,1.419,0.54
27.7127098,76.3000488,-0.074,0.54
28.410728,76.4758301,0.833,0.577
29.0273543,76.7175293,-0.233,0.531
28.6231031,77.0690918,1.016,0.48
29.1425657,74.630127,-0.366,0.469
29.1617551,75.3112793,-0.347,0.463
28.3527333,75.5310059,0.104,0.57
27.6932559,76.3220215,0.112,0.525
30.7984737,76.7614746,0.448,0.483
28.410728,75.7727051,-0.258,0.512
29.52567,76.2561035,-0.192,0.485
27.6932559,75.4870605,-0.525,0.498
30.0976128,75.135498,0.47,0.481
28.6423887,76.7175293,0.689,0.514
28.7002242,75.2453613,-0.828,0.459
29.8501727,75.6408691,0.174,0.497
28.4300525,77.4206543,0.561,0.517
28.873539,76.4978027,0.481,0.489
28.7387635,75.9484863,0.23,0.499
28.3913999,75.5090332,-0.116,0.519
30.1736241,75.0036621,0.31,0.483
29.697596,74.564209,0.52,0.538
29.7166808,75.4870605,0.942,0.51
29.4491644,76.2341309,0.214,0.481
29.52567,77.5744629,-0.425,0.52
29.5639011,77.4645996,0.279,0.584
27.8099273,77.6184082,0.162,0.544
28.9120143,76.3220215,-0.242,0.482
30.0215431,76.2780762,0.813,0.478
28.603814,75.4211426,-0.013,0.494
27.7710508,76.541748,0.242,0.505
28.9312465,77.0251465,0.444,0.538
30.8362142,76.3879395,0.966,0.473
30.6473638,76.3879395,1.011,0.539
29.4491644,74.7180176,0.026,0.48
30.2116078,77.0251465,1.229,0.534
28.9120143,77.0910645,0.332,0.549
27.7516073,77.3547363,-0.342,0.529
28.2560052,76.8493652,0.298,0.52
28.1785594,76.0583496,0.339,0.554
27.6737985,74.8718262,-0.176,0.498
28.8350495,77.5524902,-0.01,0.509
30.4960174,77.1350098,0.802,0.539
28.3913999,77.1789551,-0.018,0.516
30.5528,76.9812012,0.3,0.506
28.7580278,76.739502,0.463,0.518
28.5845213,77.5744629,0.385,0.553
30.2116078,75.6408691,0.077,0.488
28.8157994,76.4758301,0.476,0.51
30.6851635,75.5090332,0.687,0.483
28.6616708,75.7507324,0.361,0.512
28.1979261,77.3327637,0.478,0.511
27.84879,76.5637207,-0.015,0.515
29.4682962,74.6520996,0.763,0.489
30.8739398,75.4211426,0.354,0.488
28.410728,75.9484863,0.046,0.527
27.8293604,77.3986816,-0.421,0.525
30.3254708,76.6516113,-0.023,0.509
30.6473638,74.8498535,0.514,0.488
30.1736241,76.9372559,0.349,0.481
28.7965458,77.4865723,-0.009,0.563
30.0025165,74.630127,0.37,0.474
30.3065028,76.739502,-0.328,0.487
27.9652945,75.5090332,0.416,0.536
30.1736241,77.310791,1.267,0.495
29.4874244,74.498291,0.003,0.475
30.5149486,76.2561035,0.385,0.494
27.6932559,76.607666,0.198,0.483
28.1591892,76.7614746,0.536,0.513
30.1546268,76.5197754,0.934,0.508
29.7929837,75.9924316,0.133,0.472
30.3444351,76.1022949,0.225,0.486
27.7516073,75.6628418,0.331,0.561
30.2116078,74.5422363,0.345,0.471
27.7321603,74.4543457,0.012,0.509
29.4874244,75.4431152,0.532,0.502
28.8927784,74.9816895,-0.319,0.511
28.0428943,74.4763184,0.589,0.534
30.4960174,76.2341309,0.527,0.498
30.5338761,76.7175293,1.041,0.485
27.8876388,76.0583496,0.224,0.524
30.8173458,76.2780762,0.191,0.462
30.7984737,76.0144043,0.723,0.487
29.9644524,76.6516113,0.508,0.491
28.5459253,76.4318848,0.366,0.518
29.3342978,74.7619629,-0.357,0.473
29.3917473,75.1574707,-0.019,0.454
29.3534512,74.8937988,-0.231,0.473
30.6851635,76.1242676,0.301,0.477
30.4392016,76.036377,-0.01,0.462
30.0595852,75.7946777,-0.231,0.471
27.9846997,75.135498,-0.08,0.484
28.9312465,76.2121582,0.67,0.578
30.1546268,74.7619629,-0.145,0.444
28.8927784,75.7727051,-0.133,0.5
27.7710508,76.036377,0.092,0.514
28.3913999,77.2229004,0.77,0.57
28.7580278,75.7507324,0.096,0.528
28.5459253,76.8273926,0.469,0.488
28.1591892,76.036377,-0.128,0.537
29.52567,75.3991699,0.048,0.451
28.7580278,74.4543457,0.564,0.546
27.7710508,76.0803223,-0.135,0.501
27.8682161,77.5305176,0.008,0.535
28.0041014,77.0251465,-0.31,0.52
28.0428943,75.1135254,-0.197,0.475
30.6284584,75.9924316,-0.027,0.462
27.9846997,75.4211426,0.325,0.511
28.5845213,77.442627,0.841,0.551
29.6212207,77.2888184,0.322,0.498
29.3342978,74.6520996,-0.199,0.424
27.7516073,74.564209,-0.357,0.493
28.4880048,74.6520996,0.433,0.47
30.4960174,75.4870605,0.768,0.488
29.430029,76.607666,-0.098,0.508
28.6616708,77.3986816,0.79,0.484
30.5906366,77.6184082,-0.634,0.49
28.603814,76.3439941,-0.124,0.512
29.1425657,77.0910645,0.396,0.594
28.2753578,77.310791,0.539,0.548
29.2959801,75.0476074,0.525,0.511
30.2116078,76.541748,-0.288,0.491
29.4108899,75.6188965,0.558,0.532
27.7710508,76.0583496,-0.095,0.49
28.9697004,76.8713379,-0.345,0.504
29.8501727,77.376709,0.084,0.523
29.9454149,76.8713379,0.845,0.505
30.4392016,75.201416,0.048,0.45
30.2495768,77.4645996,-0.013,0.499
30.5906366,77.5305176,0.182,0.492
28.3333947,75.0476074,0.059,0.5
27.6737985,76.4099121,-0.443,0.498
27.9652945,75.6628418,-0.009,0.513
30.3065028,75.0915527,0.991,0.511
30.5528,75.0476074,-0.212,0.466
30.1926178,74.630127,-0.428,0.462
28.4493734,76.1242676,-0.158,0.527
30.0976128,77.5524902,0.472,0.57
30.7418353,76.8933105,0.885,0.517
29.7548395,77.5085449,-0.001,0.539
28.873539,75.7946777,-0.437,0.517
28.3913999,75.4211426,-0.198,0.51
29.3917473,75.6628418,-0.341,0.455
30.6473638,75.2453613,-0.094,0.463
29.5639011,75.5749512,0.443,0.5
27.8682161,77.2229004,0.3,0.53
29.1809408,75.838623,-0.207,0.518
28.3140526,75.6848145,0.11,0.515
29.0273543,75.201416,-1.087,0.461
28.1785594,77.0471191,-0.12,0.517
29.8311133,77.0251465,0.654,0.473
29.2193016,76.7614746,-0.087,0.523
29.9834863,76.541748,0.538,0.49
29.4491644,77.0910645,-0.067,0.506
27.8293604,76.9372559,0.169,0.553
29.3726011,76.0583496,0.098,0.536
29.6594156,74.8498535,-0.516,0.496
29.1233728,75.6628418,0.524,0.497
29.3151407,75.1794434,-0.232,0.446
30.5528,76.8493652,0.109,0.52
29.2959801,74.7839355,-0.554,0.448
28.2560052,75.1574707,0.186,0.504
28.6616708,76.4538574,0.918,0.536
30.0595852,75.904541,-0.228,0.495
28.1591892,77.3327637,0.756,0.512
30.0976128,75.3991699,-0.055,0.496
28.603814,75.4650879,0.01,0.525
29.506549,75.970459,-0.267,0.434
29.9834863,76.1462402,-0.138,0.49
30.2495768,76.739502,-0.03,0.489
30.0025165,77.3547363,-0.081,0.518
29.9454149,76.0803223,0.33,0.491
28.5073151,75.0036621,0.062,0.457
30.3444351,76.1462402,-0.062,0.49
28.4493734,75.8166504,0.562,0.529
29.6403199,76.3439941,0.239,0.481
28.9312465,75.1794434,-0.366,0.498
29.1809408,76.3439941,-0.218,0.509
27.7321603,74.6740723,-0.007,0.498
30.8362142,76.4318848,0.28,0.49
29.6403199,74.564209,0.602,0.514
28.1204382,77.3327637,0.922,0.556
30.8173458,75.9265137,0.29,0.465
30.8550788,76.8273926,-0.188,0.508
28.0428943,76.3879395,0.253,0.57
30.7040578,75.9265137,0.134,0.471
29.0849761,77.0031738,0.219,0.501
28.8927784,76.8273926,0.91,0.503
29.1425657,75.4431152,0.416,0.501
30.0786009,75.3991699,-0.28,0.484
28.526622,75.5090332,-0.25,0.516
29.6594156,75.0256348,0.142,0.5
29.4874244,75.3771973,-0.078,0.491
28.1785594,77.1789551,0.157,0.525
30.6473638,77.2009277,-0.271,0.472
28.7387635,75.5749512,-0.006,0.512
30.6851635,76.673584,0.943,0.519
28.0428943,75.3991699,0.238,0.584
28.410728,75.1135254,-0.15,0.439
30.8173458,77.442627,0.148,0.473
30.6473638,75.8825684,0.675,0.486
30.4770825,74.6081543,0.267,0.486
29.9263737,77.376709,0.013,0.514
28.6616708,75.904541,-0.133,0.521
29.0465652,77.2888184,0.143,0.539
28.873539,75.0695801,-0.492,0.439
28.4493734,75.4211426,-0.066,0.53
30.3254708,75.5969238,0.239,0.5
30.8362142,77.0471191,-0.098,0.51
30.4770825,74.8278809,1.021,0.485
30.2685558,76.4538574,0.568,0.489
29.9834863,77.2229004,0.317,0.498
29.4682962,77.1569824,0.092,0.511
27.7127098,77.0910645,0.41,0.576
27.7127098,75.0476074,0.116,0.521
28.9889219,75.4870605,0.2,0.543
29.8692284,76.7614746,-0.196,0.494
29.4682962,76.2341309,-0.008,0.499
28.7965458,75.7067871,0.236,0.544
30.2495768,74.6520996,0.477,0.518
27.8682161,77.1130371,0.207,0.542
27.9264736,75.3112793,-0.298,0.508
30.2116078,76.9152832,-0.373,0.501
30.7984737,75.5090332,0.74,0.477
28.1010575,74.7180176,0.006,0.508
27.8876388,75.1794434,-0.107,0.544
28.8927784,76.5197754,0.383,0.526
30.6095493,75.5090332,0.818,0.499
27.6737985,76.4758301,-0.053,0.448
30.040566,76.8933105,0.756,0.472
29.8882805,75.6848145,-0.143,0.491
29.3726011,74.9157715,-0.565,0.446
27.8099273,76.1462402,-0.275,0.532
27.7516073,74.6740723,-0.546,0.479
30.9116505,77.376709,-0.4,0.444
28.3140526,76.9812012,0.454,0.5
29.200123,76.4978027,0.671,0.516
30.2116078,75.0915527,1.075,0.538
30.1356258,76.036377,-0.022,0.509
30.1166211,75.838623,-0.02,0.509
27.8293604,75.838623,0.209,0.527
27.9070579,74.6740723,0.043,0.507
29.8882805,75.2893066,0.212,0.477
30.7229484,74.7619629,0.438,0.477
27.8099273,75.7507324,0.275,0.542
28.5459253,75.8825684,0.297,0.547
30.4392016,74.498291,0.503,0.492
28.0041014,77.6184082,-0.161,0.507
28.2172893,76.1242676,-0.345,0.503
28.3720684,75.1135254,-0.666,0.479
29.1041762,75.7287598,0.068,0.523
28.7772886,75.333252,-0.266,0.49
27.6737985,77.4206543,0.193,0.511
28.6231031,77.5085449,0.077,0.543
28.6423887,77.2888184,1.481,0.497
28.2560052,74.8718262,0.137,0.517
29.0657724,75.9924316,0.233,0.541
30.7984737,77.3986816,-0.713,0.469
29.200123,75.0476074,-0.236,0.468
29.8311133,76.2341309,-0.157,0.475
30.6851635,76.5856934,0.406,0.478
30.6284584,76.7834473,0.847,0.484
29.3726011,75.5529785,0.42,0.517
29.52567,77.5305176,-0.317,0.519
28.6809493,76.1022949,0.301,0.523
28.9889219,74.8278809,-0.072,0.495
28.5845213,77.4865723,0.433,0.53
27.8682161,76.1682129,0.237,0.551
28.1010575,75.970459,0.822,0.534
29.3726011,75.0476074,0.333,0.518
28.3333947,76.7175293,0.255,0.497
28.8542961,75.0256348,-0.868,0.469
29.506549,76.3439941,-0.083,0.535
29.2768159,77.1789551,-0.409,0.527
30.6851635,76.3439941,0.345,0.498
29.7739134,77.5085449,-0.208,0.543
28.3913999,76.9592285,0.872,0.539
30.7795979,75.7727051,0.147,0.475
28.6423887,75.8166504,-0.044,0.548
29.6785076,76.7834473,0.643,0.534
30.8173458,76.6955566,0.706,0.5
29.8311133,75.6848145,-0.439,0.501
28.1591892,75.1794434,-0.384,0.495
30.6284584,76.9152832,0.274,0.534
27.7710508,77.442627,0.666,0.548
30.7607184,76.4318848,0.06,0.479
29.9073289,75.2453613,0.645,0.515
30.8362142,76.0144043,0.417,0.493
28.3720684,75.0476074,-0.771,0.481
29.6594156,77.5744629,-0.376,0.52
29.52567,77.6184082,0.138,0.525
29.5447873,77.2888184,-0.491,0.534
30.4581439,77.2229004,0.526,0.514
30.0976128,77.4206543,-0.269,0.501
29.5639011,75.135498,0.245,0.495
29.9263737,77.0031738,0.338,0.505
28.5459253,76.4978027,-0.311,0.542
30.2305941,74.9816895,0.316,0.514
27.7321603,75.6188965,-0.773,0.509
27.9652945,76.673584,-0.388,0.506
28.8157994,76.607666,0.284,0.489
29.430029,77.1789551,-0.466,0.568
27.7516073,76.3659668,0.836,0.571
29.3534512,76.9372559,0.619,0.527
30.0976128,74.7399902,0.259,0.47
29.1809408,75.904541,-0.333,0.54
30.6851635,75.3991699,0.226,0.493
29.0657724,75.7067871,0.073,0.53
29.8882805,76.739502,0.545,0.527
30.0595852,75.2453613,0.331,0.508
28.9120143,77.5744629,-0.244,0.538
30.6851635,76.4538574,0.201,0.495
29.8120503,74.8937988,0.404,0.507
29.9073289,76.673584,0.143,0.484
29.52567,77.4645996,-0.402,0.53
30.1546268,77.0910645,0.395,0.497
28.5845213,75.135498,-0.62,0.433
30.5906366,76.3659668,0.893,0.49
29.506549,74.8498535,-0.011,0.479
29.9454149,75.5749512,0.42,0.498
28.603814,76.8933105,0.509,0.525
30.5906366,75.2453613,0.444,0.508
28.4493734,74.9816895,-0.042,0.518
30.2116078,75.7067871,0.187,0.538
29.1617551,77.5744629,-0.306,0.501
28.6423887,75.333252,-0.446,0.492
28.6231031,77.5744629,0.227,0.555
27.8293604,76.3220215,0.374,0.515
30.3254708,76.036377,0.296,0.511
28.4300525,75.3771973,-0.674,0.477
28.0816733,76.4978027,0.264,0.556
29.1809408,75.8825684,0.318,0.524
28.9312465,74.9377441,0.41,0.489
29.2959801,76.9812012,0.159,0.512
29.8311133,74.5861816,0.721,0.442
28.5073151,75.4211426,-0.486,0.481
29.9644524,76.1242676,0.532,0.483
29.6785076,77.1569824,-0.461,0.497
28.3527333,75.838623,-0.552,0.498
30.3823528,75.5310059,1.257,0.482
27.9264736,75.1574707,0.315,0.534
30.4770825,75.201416,0.661,0.491
28.2172893,74.5422363,0.185,0.504
28.3140526,76.8933105,0.495,0.517
30.0025165,75.3771973,0.505,0.45
30.4960174,76.4538574,0.31,0.48
28.2172893,77.376709,0.329,0.519
28.9889219,75.7946777,0.198,0.474
29.9644524,74.5202637,0.432,0.473
30.7040578,75.6408691,0.798,0.452
28.7194957,76.4538574,-0.087,0.498
30.040566,75.9924316,0.165,0.483
28.4300525,75.4650879,-0.122,0.51
29.8692284,77.1789551,-0.454,0.503
29.6212207,74.9157715,0.737,0.516
30.5717201,77.1130371,-0.279,0.521
27.7127098,74.9597168,0.004,0.52
29.1809408,76.8713379,0.186,0.536
27.9070579,76.7834473,0.194,0.486
30.5149486,74.9816895,0.289,0.489
29.0465652,75.9265137,-0.569,0.467
29.6212207,75.7287598,1.178,0.509
30.3065028,75.5529785,0.226,0.485
28.4880048,75.4431152,-0.431,0.506
30.1926178,77.0910645,-0.143,0.485
27.84879,76.036377,-0.433,0.492
28.565225,76.9592285,0.669,0.527
30.6095493,74.7839355,0.867,0.466
28.3527333,77.5744629,0.21,0.499
30.1926178,77.5085449,0.369,0.539
28.1591892,75.8166504,0.59,0.528
30.1356258,75.0915527,0.732,0.499
27.9846997,77.3547363,0.582,0.511
28.4493734,76.1462402,-0.281,0.523
29.200123,76.7614746,0.963,0.518
30.6473638,75.7727051,0.831,0.475
28.2560052,75.0695801,0.775,0.574
30.8362142,75.201416,0.977,0.491
29.2959801,74.5861816,0.153,0.461
29.8501727,77.5524902,0.354,0.553
28.2753578,75.6848145,0.344,0.497
30.9116505,76.6516113,-0.089,0.499
29.6021178,74.4543457,0.461,0.468
29.5447873,74.7180176,0.631,0.511
29.8882805,76.4099121,0.58,0.527
29.1041762,75.3991699,0.145,0.464
29.9644524,74.8718262,0.111,0.468
30.0786009,75.4650879,0.803,0.457
28.1204382,77.4645996,0.335,0.478
28.2172893,74.4543457,-0.315,0.401
30.3065028,76.3439941,0.828,0.509
30.7795979,77.5305176,0.595,0.555
29.4874244,76.8054199,0.233,0.482
28.9697004,75.8166504,0.138,0.503
30.5906366,74.564209,-0.595,0.461
28.2753578,75.9265137,-0.173,0.489
29.735762,75.0695801,0.118,0.476
30.4392016,76.4318848,-0.092,0.485
29.3342978,77.3986816,0.562,0.505
29.9073289,76.9372559,1.018,0.504
29.4874244,75.3552246,-0.224,0.473
28.7387635,77.1350098,1.279,0.501
27.9264736,76.8493652,0.748,0.578
28.294707,75.7067871,0.221,0.496
30.4392016,75.4211426,0.435,0.474
27.9264736,75.1135254,-0.308,0.492
29.3726011,77.2229004,-0.49,0.503
28.236649,76.3659668,0.403,0.533
30.8739398,75.6188965,0.899,0.536
29.8692284,76.5856934,0.413,0.478
30.8739398,77.1350098,0.742,0.593
30.5717201,74.6740723,0.57,0.493
30.6662655,76.9152832,0.093,0.545
29.6403199,76.3879395,0.162,0.509
29.7739134,76.3659668,0.722,0.496
27.7710508,77.2888184,0.23,0.519
30.6284584,76.6516113,-0.233,0.486
28.1979261,75.0915527,-0.099,0.49
29.8882805,77.0251465,0.18,0.481
29.8120503,74.8498535,0.323,0.477
29.0465652,77.5744629,0.253,0.511
29.8882805,76.7614746,0.334,0.514
29.5830112,76.6955566,0.837,0.487
28.2560052,76.9812012,0.711,0.525
28.526622,76.9812012,0.852,0.513
30.4013061,75.9484863,0.591,0.483
29.3726011,75.2453613,0.309,0.545
28.3913999,76.9812012,0.956,0.526
29.8692284,77.244873,-0.686,0.509
29.6594156,75.0695801,0.735,0.525
27.7710508,74.8937988,-0.329,0.475
30.7795979,76.7834473,1.002,0.501
29.6212207,76.1022949,0.103,0.484
29.6594156,76.2780762,0.449,0.52
29.9454149,75.4211426,0.244,0.491
28.3140526,77.0471191,0.5,0.521
30.4960174,75.333252,-0.084,0.472
27.9846997,74.498291,-0.304,0.555
29.4491644,77.3327637,0.209,0.522
29.0465652,75.3552246,-0.388,0.475
27.7710508,74.7619629,-0.51,0.494
29.430029,77.4645996,0.07,0.557
30.4581439,77.1789551,0.17,0.482
29.9454149,75.6848145,0.338,0.516
29.2768159,76.8713379,0.905,0.515
30.040566,76.541748,0.26,0.478
30.6473638,74.498291,0.481,0.483
28.9120143,75.1794434,-0.649,0.468
29.7929837,77.0251465,1.019,0.512
30.6095493,74.8498535,0.315,0.476
29.6594156,74.7619629,-0.164,0.459
30.5149486,76.8493652,0.594,0.512
27.8876388,77.2668457,0.202,0.578
30.6284584,77.4645996,-0.078,0.459
28.0816733,75.2893066,-0.196,0.495
28.526622,75.1794434,-0.138,0.477
30.0786009,76.5856934,0.54,0.517
28.5459253,76.036377,0.042,0.518
30.4392016,75.4870605,1.03,0.483
28.526622,77.1350098,1.035,0.485
27.9458858,74.6520996,-0.654,0.441
29.6403199,75.3112793,0.059,0.453
28.603814,75.8605957,0.102,0.478
28.7580278,77.4865723,0.508,0.538
28.3140526,76.541748,0.096,0.507
28.7965458,76.1682129,1.016,0.555
27.8682161,76.541748,0.886,0.568
29.1617551,75.333252,-0.332,0.532
30.3823528,76.7614746,1.25,0.48
28.0234996,74.5861816,-0.316,0.493
30.4392016,76.541748,0.468,0.453
28.3720684,75.9265137,-0.558,0.51
29.6785076,76.036377,0.319,0.545
28.2172893,76.9152832,0.671,0.529
27.6932559,76.2780762,-0.187,0.505
29.3151407,76.541748,-0.194,0.506
28.2560052,74.7619629,-0.51,0.487
28.5459253,75.4211426,-0.666,0.47
29.2193016,77.2009277,-0.543,0.565
29.2959801,75.4431152,0.353,0.521
27.8293604,76.2561035,0.343,0.496
28.7772886,77.442627,-0.095,0.52
29.430029,77.2888184,0.83,0.539
28.4686909,77.5524902,1.18,0.537
28.0041014,77.0031738,-0.18,0.515
29.7548395,75.1135254,0.331,0.458
29.3151407,75.4431152,0.461,0.52
28.2172893,75.6408691,0.418,0.536
29.2768159,75.9265137,-0.007,0.499
30.4013061,76.4099121,1.177,0.493
29.6403199,77.3547363,-0.259,0.521
30.3254708,74.6960449,0.208,0.456
29.2576481,74.8278809,0.1,0.509
30.4202557,76.5856934,0.817,0.496
30.5717201,74.4543457,0.4,0.478
28.1398155,76.8933105,1.511,0.581
30.6851635,77.1350098,-0.268,0.479
30.0976128,75.3552246,0.508,0.496
28.5845213,75.8166504,0.406,0.547
29.9073289,77.1789551,0.176,0.504
29.4874244,74.6960449,0.507,0.471
30.6851635,75.6188965,0.929,0.463
30.3444351,77.1789551,0.506,0.488
30.5338761,75.6188965,-0.138,0.481
29.1617551,75.0256348,1.048,0.551
29.4108899,76.6516113,0.74,0.564
28.4300525,77.0251465,1.287,0.539
27.6737985,75.3552246,0.279,0.528
29.430029,77.0031738,1.08,0.54
29.4874244,74.8718262,0.031,0.472
29.3917473,75.2893066,0.266,0.503
29.3917473,75.3771973,-0.192,0.48
27.8099273,76.739502,0.805,0.556
30.7795979,75.6628418,0.772,0.496
29.7929837,77.442627,0.156,0.525
28.6423887,77.5305176,0.505,0.54
28.3720684,74.498291,-0.809,0.492
27.8293604,77.5744629,-0.124,0.548
30.1356258,76.6296387,0.326,0.511
27.9070579,76.4538574,0.4,0.518
28.7002242,76.5856934,0.423,0.557
28.7580278,77.2888184,1.268,0.5
30.6284584,76.1242676,0.595,0.548
30.4392016,76.5197754,0.107,0.494
28.4686909,75.3771973,-0.641,0.493
27.7516073,77.1130371,-0.645,0.519
29.430029,75.6188965,-0.293,0.51
29.2959801,75.4211426,0.033,0.491
30.0025165,76.0583496,-0.279,0.499
28.8350495,76.0144043,0.639,0.518
28.1204382,76.8273926,0.798,0.574
28.2560052,75.6188965,-0.118,0.507
28.526622,77.3327637,0.302,0.542
28.8542961,75.2893066,-0.882,0.434
28.7580278,75.2453613,-0.877,0.439
29.8501727,77.0471191,0.637,0.502
29.7548395,75.9924316,0.195,0.496
28.7580278,76.9372559,0.853,0.517
28.5459253,75.4650879,0.303,0.5
28.7387635,76.3439941,-0.466,0.51
30.7795979,77.1350098,-0.064,0.462
30.3633958,76.036377,-0.124,0.494
30.7040578,75.0915527,0.663,0.477
30.3823528,75.9924316,-0.343,0.476
30.2875311,76.5637207,-0.04,0.468
29.3726011,76.5197754,0.351,0.502
30.7040578,77.2888184,0.037,0.508
27.7321603,75.9484863,-0.105,0.556
30.0786009,77.0690918,0.287,0.523
30.5528,76.4538574,0.593,0.466
30.6473638,75.333252,0.109,0.456
29.8692284,77.0031738,0.329,0.534
29.506549,74.6081543,0.238,0.46
28.0234996,76.3879395,0.16,0.519
30.5149486,74.8059082,0.157,0.477
28.3913999,76.8933105,0.577,0.531
29.697596,74.4543457,-0.068,0.476
29.0273543,77.442627,0.401,0.544
28.5073151,77.0471191,1.141,0.484
28.4493734,75.1135254,-0.622,0.469
30.8173458,77.4206543,0.353,0.564
28.2753578,76.0583496,0.448,0.524
29.2576481,74.5202637,-0.362,0.457
30.3065028,74.9157715,0.792,0.519
28.1010575,75.7287598,0.641,0.5
28.9889219,75.2893066,-0.779,0.446
28.1010575,76.8054199,0.057,0.559
27.8682161,75.9265137,-0.052,0.486
30.6284584,74.4543457,0.413,0.472
28.7387635,74.6740723,0.041,0.537
29.4874244,77.244873,0.184,0.512
28.526622,75.7727051,-0.312,0.505
30.0215431,76.1242676,0.195,0.476
30.8173458,77.310791,-0.096,0.478
29.2384766,75.6408691,0.296,0.548
28.8157994,74.5422363,-1.02,0.424
30.7040578,76.607666,0.13,0.499
29.8311133,75.1574707,0.583,0.482
30.4202557,75.9265137,0.092,0.474
29.8882805,77.3547363,-0.181,0.524
28.7194957,77.244873,1.316,0.526
28.3913999,75.4431152,-0.251,0.547
30.3444351,76.4758301,0.585,0.506
28.3527333,77.244873,0.73,0.532
29.8120503,74.5422363,-0.267,0.446
27.7321603,75.333252,0.347,0.501
27.8876388,75.3112793,0.585,0.515
28.2172893,76.541748,0.158,0.489
